ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,Total Assets,Stock,Date
,,,,9887000000.0,NTAP.OQ,2024-04-26
56.2406592324062,42.61290732389,69.7347952918527,43.0159640569735,122757000000.0,WBD.OQ,2023-12-31
46.5792115515722,35.9431513599859,28.8647658061034,82.4224914004094,4462900000.0,FAST.OQ,2023-12-31
80.1587547631552,76.5299779051043,83.8161171726755,78.0799635662187,402392000000.0,GOOGL.OQ,2023-12-31
56.5758663100424,29.9913867355728,59.5785971026128,61.9954817602407,,JKHY.OQ,2023-06-30
,,,,2924481000.0,JKHY.OQ,2024-06-30
78.151759671978,87.3211650201517,76.1411269358039,65.359382359833,,APD.N,2023-09-30
,,,,39574600000.0,APD.N,2024-09-30
37.1291436505533,36.5447060600076,43.7380706099988,24.3226422901952,147193000000.0,CHTR.OQ,2023-12-31
65.3814674911257,66.1111213623484,75.9623820620342,51.3506522739979,9168817000.0,CTAS.OQ,2024-05-31
75.9731216443231,72.9254221042543,69.5364879704503,85.2209318230048,273720000000.0,UNH.N,2023-12-31
56.3466501848847,60.1976464274157,64.4686569588047,51.7674372428766,28051499000.0,GL.N,2023-12-31
70.9028288380894,72.303049170045,73.9230853360398,63.7720343849231,380255000000.0,VZ.N,2023-12-31
61.5439555803138,61.3127546953064,42.5715851865091,88.8850005668392,20671800000.0,TRGP.N,2023-12-31
40.3504128798693,32.3597286735973,52.1840712893344,30.145364891647,13967602000.0,UHS.N,2023-12-31
70.6648639872627,64.2440102745954,71.0430955520323,78.0175197759695,5363000000.0,MAS.N,2023-12-31
69.8168412429269,93.0299655500119,82.4253209348255,22.0872286460389,,EL.N,2023-06-30
,,,,21677000000.0,EL.N,2024-06-30
62.918604533903,54.0547313904494,67.9865903391242,67.1069678739801,13559869000.0,MHK.N,2023-12-31
57.9095517716822,46.0563605207657,65.2409704547514,68.5291326102503,66331000000.0,ED.N,2023-12-31
62.7600419427574,66.4810238925283,57.4359932639257,68.0851975624396,52130000000.0,KDP.OQ,2023-12-31
56.697107029577,67.5804216754672,70.2873016745763,41.7378120352433,7258900000.0,FTNT.OQ,2023-12-31
57.2929753845452,78.1425873224222,58.5127657381998,38.8619155784546,207682000000.0,TMUS.OQ,2023-12-31
61.7327425214252,76.7520774132438,78.6955891818784,32.1798396703495,6872394000.0,RMD.N,2024-06-30
61.5072941848123,78.6891043114806,48.437421466351,57.3080252079801,8209800000.0,AVY.N,2023-12-30
39.364473537195,35.62957560805,43.9942587532949,39.2042401943087,,TDY.N,2023-01-01
,,,,14527900000.0,TDY.N,2023-12-31
77.6168460677833,64.0978818138374,85.8764286058404,75.1990142635819,41795000000.0,LOW.N,2024-02-02
38.7332568024865,32.5356440037043,28.9379590558123,65.2913698889364,20415000000.0,CTRA.N,2023-12-31
64.7987247414328,46.3104891493697,61.3879445677475,79.6993341644085,33635200000.0,AIZ.N,2023-12-31
75.3381011825978,66.6996217653447,88.8357619177709,66.3066593747081,5669491000.0,CDNS.OQ,2023-12-31
58.7243897812988,57.7516126532798,62.1946459308384,53.8932146829811,24427000000.0,APTV.N,2023-12-31
87.0791468018996,93.3116895965514,88.9338240810975,77.0188795398349,65304000000.0,PM.N,2023-12-31
78.998087813941,62.2455552122698,87.1832176068925,96.8367245059449,81758000000.0,EIX.N,2023-12-31
70.7223464358189,63.4052353668127,80.3192933710605,64.630919595318,,PTC.OQ,2023-09-30
,,,,6383542000.0,PTC.OQ,2024-09-30
81.5045830194757,84.2399611104401,92.1709713769879,63.0431602013396,6231000000.0,YUM.N,2023-12-31
69.7232794213407,93.174239239813,72.4349663428314,46.6271676144745,29747000000.0,TJX.N,2024-02-03
70.5722918048127,64.6180947881626,74.1788023196234,72.873503677821,,XOM.N,2022-12-31
,,,,376317000000.0,XOM.N,2023-12-31
55.8979571489395,71.0960409865749,75.135559507771,34.8614862175376,16452000000.0,WDAY.OQ,2024-01-31
40.0783640921781,20.4809725158562,30.5484969379717,82.7804216546893,,ATO.N,2023-09-30
,,,,25194465000.0,ATO.N,2024-09-30
80.0427970030263,91.4190064319683,73.5327083385221,80.4697924544703,31410100000.0,RSG.N,2023-12-31
35.6899372089133,19.8313494429999,39.3894730359222,42.0314178502552,3409174000.0,AXON.OQ,2023-12-31
67.7953714088114,26.2277646706363,69.1788498604794,79.0923536097038,,FFIV.OQ,2023-09-30
,,,,5613004000.0,FFIV.OQ,2024-09-30
80.4563584930635,84.6376470588235,82.5444224318521,75.8277376655024,18426000000.0,MRNA.OQ,2023-12-31
70.1678049189256,82.6379139975467,78.8942170012565,36.2605505255347,19303000000.0,BALL.N,2023-12-31
39.2205497228452,38.1233600216409,38.3338559833932,42.3334289264889,,SMCI.OQ,2023-06-30
,,,,9826092000.0,SMCI.OQ,2024-06-30
64.4469224736098,58.9093490072804,59.5327911005251,78.2060606060606,29090000000.0,WTW.OQ,2023-12-31
81.7107854181033,78.2449045476539,84.3922864962542,82.4814814814815,,SW.N,2022-12-31
,,,,13936190171.3882,SW.N,2023-12-31
31.7135465527853,31.4422789725209,34.0313525081737,28.7966430111541,5512393000.0,ODFL.OQ,2023-12-31
80.0445883948555,46.0606911469545,83.5728983131319,91.2581323848124,,WST.N,2022-12-31
,,,,3829500000.0,WST.N,2023-12-31
70.0015790726324,62.2505053860001,75.0852554079699,68.9315220025661,8242400000.0,BR.N,2024-06-30
63.7977612819556,56.2621549747177,61.6724295262986,71.4516327590393,67443000000.0,MCK.N,2024-03-31
76.9382723627075,65.8592261105355,89.1230336396779,74.0848484848485,19391900000.0,TT.N,2023-12-31
61.6334624475625,51.4737040529637,60.105128675087,79.2599699872226,,FANG.OQ,2022-12-31
,,,,29001000000.0,FANG.OQ,2023-12-31
77.2302050975987,77.8591084896807,89.2625870007496,60.5189728569629,125698000000.0,PCG.N,2023-12-31
69.4378406695819,59.2044347150625,63.8523561894085,86.6209636006842,11373242000.0,UDR.N,2023-12-31
81.9467180993149,79.8907573175151,81.2929214494197,84.7777777777778,,CCL.N,2023-11-30
,,,,49057000000.0,CCL.N,2024-11-30
62.2057237584427,53.3006960711081,58.5333823929213,72.8031025939994,6782107000.0,INCY.OQ,2023-12-31
64.769630788897,43.6692904291689,76.9492631637854,81.4091883447449,14376000000.0,CF.N,2023-12-31
64.1865320829291,65.5159277333224,63.2962807899354,63.4714175381143,20678214000.0,AVB.N,2023-12-31
65.3034695157692,40.151168699187,88.468638083521,60.9656275873168,2703867000.0,TECH.OQ,2024-06-30
55.8279375427361,63.0609418282548,38.8807845325742,82.5992678973737,7091941000.0,LULU.OQ,2024-01-28
51.7126943475724,44.3603319612134,64.2066016933461,39.5889594766348,11323000000.0,DRI.N,2024-05-26
58.408640552013,69.9968631415415,81.6739385623382,23.0455177323136,27456262000.0,EXR.N,2023-12-31
70.4797378729919,79.1541393675095,81.4362627858198,47.1216185546965,95159000000.0,BMY.N,2023-12-31
48.9687882788501,66.1272711390636,41.0631031253599,29.9430301394003,,VMC.N,2022-12-31
,,,,14545700000.0,VMC.N,2023-12-31
79.8616272069871,88.7869743406985,78.6733733816107,73.2467736226186,8569200000.0,CHD.N,2023-12-31
39.0798867912692,19.2049019482648,59.3114176405386,25.7263313189406,,STZ.N,2023-02-28
,,,,25691700000.0,STZ.N,2024-02-29
72.3812836293772,59.6835274751014,68.2201110513125,91.0007888061065,,HPE.N,2023-10-31
,,,,71262000000.0,HPE.N,2024-10-31
66.0440722611151,64.7848788638263,74.3350159842478,56.7245364920003,,HCA.N,2022-12-31
,,,,56211000000.0,HCA.N,2023-12-31
32.8510536120776,15.9101973561023,59.8020084609862,14.7255438134212,20645000000.0,ABNB.OQ,2023-12-31
65.5575432027416,72.5774079945063,75.049187837744,41.4362392568792,,CPB.OQ,2023-07-30
,,,,15235000000.0,CPB.OQ,2024-07-28
72.682502166315,88.5088288379466,63.9512701817924,71.5356561386305,21778000000.0,LVS.N,2023-12-31
67.2302872796303,70.15054309852,56.9410131564257,79.8044129355531,,NWS.OQ,2023-06-30
,,,,16684000000.0,NWS.OQ,2024-06-30
57.1320878982833,54.9429184384936,53.7377946608898,66.0008193699045,,BFb.N,2023-04-30
,,,,8166000000.0,BFb.N,2024-04-30
23.4883772074691,15.9465727163946,32.0652779493769,25.1594738778155,46121000000.0,GEV.N,2023-12-31
34.4238428019716,22.8664302600473,16.7525649576941,76.7315898095529,6601757000.0,NVR.N,2023-12-31
71.4402492083999,71.2595651862976,75.89183478735,66.5843850206176,,TPR.N,2023-07-01
,,,,13396300000.0,TPR.N,2024-06-29
46.3937338692611,51.0294723439314,73.7037601615993,21.4860452417911,4197539000.0,PAYC.N,2023-12-31
63.9059134565174,71.3213554955525,56.5782179905906,67.0980805284546,2434353000.0,MPWR.OQ,2023-12-31
82.2078894851294,81.6657399652302,82.8411786522843,81.7100710071007,25372000000.0,BG.N,2023-12-31
46.3151262805324,39.2515432098766,28.6761382563992,82.9047179015633,39715000000.0,CNP.N,2023-12-31
54.6080266935289,28.7431863940188,66.6516608061101,55.5860807694967,493178000000.0,SCHW.N,2023-12-31
78.5208533238625,71.2152918634421,81.3883912813087,82.5560894465807,,LRCX.OQ,2023-06-25
,,,,18744728000.0,LRCX.OQ,2024-06-30
84.4822219439197,78.317181157035,85.14651908021,87.9489263761459,60589000000.0,SPGI.N,2023-12-31
79.2194714986017,68.2191853508093,70.3727124282355,90.1695779479339,,UBER.N,2022-12-31
,,,,38699000000.0,UBER.N,2023-12-31
43.5015683554727,19.490231626154,58.8233729732151,40.2522857277251,,TDG.N,2023-09-30
,,,,25586000000.0,TDG.N,2024-09-30
73.2163074217549,53.1889726390125,93.4749956928001,60.2438642811322,,HRL.N,2022-10-30
,,,,13434729000.0,HRL.N,2024-10-27
63.5116527208573,60.6784576054704,79.2410128360513,39.6163133513291,95924000000.0,COP.N,2023-12-31
63.379249736913,64.7951142690745,67.2791947746011,55.9023514832438,26038000000.0,NRG.N,2023-12-31
76.98469608546,64.0413256654133,75.9441738518204,84.7050079758507,84641000000.0,CNC.N,2023-12-31
82.5384719392671,69.4643702682311,88.8513530820362,91.8644965936539,18274022000.0,KIM.N,2023-12-31
80.0797448733773,92.4291628117508,93.438634637519,47.7454545454545,,JCI.N,2023-09-30
,,,,42695000000.0,JCI.N,2024-09-30
55.0006843245543,52.826646090535,48.8389199506613,67.7458154150358,33517000000.0,CMS.N,2023-12-31
80.4625887170983,78.7089267588085,87.4606972001976,70.8400401361195,97154000000.0,AMGN.OQ,2023-12-31
81.2483643053384,57.5823021619482,90.6326720751005,92.3909395896778,100495000000.0,PEP.OQ,2023-12-30
57.6333947461173,54.2438271604938,51.481241390487,72.5527028766431,,PEG.N,2022-12-31
,,,,50741000000.0,PEG.N,2023-12-31
71.4296594999348,80.0733482424607,77.4521633553791,48.7824319288943,106618000000.0,TSLA.OQ,2023-12-31
48.5844602468931,59.7594945129534,43.109145780328,57.4274427442745,230682000000.0,CB.N,2023-12-31
72.7407609262447,76.9960962971197,72.591429462423,75.7933752859395,561580000000.0,PNC.N,2023-12-31
51.0040789253888,48.0507808111448,75.3199960698182,30.9716565210031,,PANW.OQ,2023-07-31
,,,,19990900000.0,PANW.OQ,2024-07-31
62.4187416987079,50.2546065046065,69.0430545785575,71.0557784978695,28500000000.0,GLW.N,2023-12-31
58.9183512406254,48.9941431117902,65.5144080103952,58.019301930193,8603569000.0,GRMN.N,2023-12-30
60.0570852395827,73.6127026925814,57.436072288717,58.277339805055,229623000000.0,META.OQ,2023-12-31
66.4766008435058,62.1667977380819,66.4206306684367,67.8476947417912,9900037000.0,AKAM.OQ,2023-12-31
70.8666733951786,57.7944409246326,75.4625101199176,86.1735607540024,23032800000.0,MOS.N,2023-12-31
54.8109904544326,46.3036830529403,65.1323275584546,48.8819901411159,24490000000.0,DVN.N,2023-12-31
75.8827068183664,73.1828829899656,78.7410307182648,75.8091245292687,14633000000.0,EMN.N,2023-12-31
79.1619286341935,78.3567544285929,78.8994343095329,85.9166904565733,76780000000.0,HIG.N,2023-12-31
65.2433301489618,89.9983233886903,71.4673187022901,45.9502906920663,,HD.N,2023-01-29
,,,,76530000000.0,HD.N,2024-01-28
73.3077308261162,69.3282202876087,77.8462637841428,76.0563990947046,189368000000.0,HBAN.OQ,2023-12-31
80.1512033358576,76.905684754522,82.9325077399381,78.4825533820577,,INTU.OQ,2023-07-31
,,,,32132000000.0,INTU.OQ,2024-07-31
79.0177862260391,66.2695603516809,70.7885599825313,90.0171995046942,9912000000.0,ADSK.OQ,2024-01-31
65.065774128814,67.5831175448996,73.2159500929595,53.159948848516,,HSIC.OQ,2022-12-31
,,,,10573000000.0,HSIC.OQ,2023-12-30
74.644653399033,55.1310501454259,82.3099401187741,97.8529061945015,44799000000.0,AES.N,2023-12-31
38.2873298828589,19.9185278831296,42.1129424344351,53.2950158682471,9686522000.0,MNST.OQ,2023-12-31
74.5708751216043,66.8244453198801,83.3251169821438,73.4226579520697,37000000000.0,LYB.N,2023-12-31
88.1314736399457,91.9499741944998,88.8174681987989,85.3990298920448,249728000000.0,CVS.N,2023-12-31
42.5935385698086,49.6813160793635,45.9632571861636,41.0582283705312,126724000000.0,AFL.N,2023-12-31
73.0857321940914,70.8811007083604,73.7245503755061,73.2945702003836,,CAH.N,2023-06-30
,,,,45121000000.0,CAH.N,2024-06-30
76.6421236647446,62.2355942478922,78.6655654491833,83.5040154544436,175191000000.0,AMP.N,2023-12-31
70.4434608449732,76.8867816486864,87.9580078531882,44.3757575757576,,MDT.N,2023-04-28
,,,,89981000000.0,MDT.N,2024-04-26
69.3697748506388,77.1146054799901,85.1277982372657,42.230303030303,,TEL.N,2023-09-29
,,,,22854000000.0,TEL.N,2024-09-27
62.0338333529388,46.4869058988385,83.0132577198972,53.0110864216317,32822000000.0,CARR.N,2023-12-31
66.9110990627407,60.4811193076762,74.8150129440235,60.8422100203748,,CZR.OQ,2022-12-31
,,,,33366000000.0,CZR.OQ,2023-12-31
74.3091410240199,88.2312875614642,70.1673587459545,61.9553100914074,26026149000.0,BXP.N,2023-12-31
90.9378615715349,77.9934838782159,94.0822661763719,92.1134931364765,,MSFT.OQ,2023-06-30
,,,,512163000000.0,MSFT.OQ,2024-06-30
65.5733608277358,81.6656100309947,59.5532544378698,51.1752187858542,,JBL.N,2023-08-31
,,,,17351000000.0,JBL.N,2024-08-31
60.2719924444396,58.8782238976896,48.4800339544613,77.4050824985114,,IEX.N,2022-12-31
,,,,5865200000.0,IEX.N,2023-12-31
63.2494199099561,71.6509974106335,47.6033698333028,73.6891007111827,11348513000.0,DOV.N,2023-12-31
80.4681717286449,69.238324097213,87.0940422771786,85.1224791098608,85987000000.0,MPC.N,2023-12-31
57.7514429405783,45.4585397355189,62.7711787623448,72.1237218208827,101856000000.0,EXC.OQ,2023-12-31
77.5981825927651,71.8694885361552,87.1673000778032,67.6722351305497,84488000000.0,DHR.N,2023-12-31
66.3711388088794,43.7347536088164,65.0737413982153,77.6464163079756,7487500000.0,CBOE.Z,2023-12-31
57.3256227552365,66.298737496913,57.0389763223367,47.0308516795094,15873200000.0,MCHP.OQ,2024-03-31
76.0013122318517,76.1413653174876,70.4469503405899,82.9838924449109,64079000000.0,XEL.OQ,2023-12-31
39.9203529825042,20.2915581528298,36.6435890615332,50.7776904216742,19029640000.0,LYV.N,2023-12-31
72.3812216527401,66.3383647510632,83.247038493139,60.7430475488159,3259925000.0,IDXX.OQ,2023-12-31
42.6753408082601,67.0422714540362,59.3155239623939,12.4121212121212,4311500000.0,ALLE.N,2023-12-31
74.8034386505078,76.5312888479316,73.8499733466778,74.6785714285714,19492990000.0,NCLH.N,2023-12-31
77.5399625195838,78.1475066806909,92.7202290042535,62.5785774654634,12426913000.0,REG.OQ,2023-12-31
80.308757742372,85.0529012755291,84.1508015321322,73.3262334280811,108928000000.0,ELV.N,2023-12-31
80.1587547631552,76.5299779051043,83.8161171726755,78.0799635662187,402392000000.0,GOOG.OQ,2023-12-31
43.6203711405888,66.2080330857689,47.3124560168895,35.9792716755313,37111830000.0,WRB.N,2023-12-31
58.8615864544079,14.8223046099689,74.5982233556356,58.5404069667251,,CPRT.OQ,2023-07-31
,,,,8427764000.0,CPRT.OQ,2024-07-31
77.7757197201308,77.6444594240348,72.7111418682221,82.2062184973406,42448000000.0,MA.N,2023-12-31
79.2593855078589,88.7468622123772,71.357306966722,75.6098364273218,12243000000.0,HST.OQ,2023-12-31
59.7045166159081,62.1088385818724,70.2606559828248,46.9884323611228,32650724000.0,EQIX.OQ,2023-12-31
75.8842154538761,69.0561922278815,76.5946888261367,81.3307626782532,,KMB.N,2022-12-31
,,,,17344000000.0,KMB.N,2023-12-31
58.0017164869263,21.1707056094946,56.9000703729768,76.3225946019998,88690800000.0,PGR.N,2023-12-31
74.330874648679,72.4215434933757,77.3429582461208,77.1824864668488,188281000000.0,KEY.N,2023-12-31
75.2116871625119,85.8167563067845,66.4610342371837,74.0077020771027,,EMR.N,2023-09-30
,,,,44246000000.0,EMR.N,2024-09-30
64.518737965148,49.347184784078,68.9315428200304,69.847926679833,54810000000.0,GD.N,2023-12-31
68.0336611402486,50.9897843504401,78.0401143722143,72.5762021654068,22023500000.0,DLTR.OQ,2024-02-03
68.9082603119631,81.6343009497224,73.8781428039498,50.0,35131000000.0,RCL.N,2023-12-31
72.4777284218271,88.2060555965171,70.6633643011395,72.5527673134703,1932468000000.0,WFC.N,2023-12-31
46.9363549319251,41.2295287134377,63.4322689476554,31.4609746903573,,ULTA.OQ,2023-01-28
,,,,5707011000.0,ULTA.OQ,2024-02-03
81.5520369330347,86.8903859860738,79.5941456149396,78.9268677677871,527854000000.0,AMZN.OQ,2023-12-31
64.704633529197,65.9370241173867,58.6782376547053,72.6350758115641,1674899000.0,DPZ.OQ,2023-12-31
61.0338472270021,60.3351726843964,62.5179180425486,66.7485714285715,58906000000.0,ACGL.OQ,2023-12-31
49.1627088911936,35.01128339521,34.1201615374282,75.5727281384439,,GEHC.OQ,2022-12-31
,,,,32454000000.0,GEHC.OQ,2023-12-31
70.3157223662685,71.8911196826503,79.2718747683412,55.994548805725,96684000000.0,AEP.OQ,2023-12-31
60.9352955676691,70.47993923249,61.745961508996,53.3095182781791,,MSCI.N,2022-12-31
,,,,5518219000.0,MSCI.N,2023-12-31
43.7456845896242,33.4727336788507,40.6426820951339,61.5600000953764,10499452000.0,BLDR.N,2023-12-31
75.9377687008891,76.1893908477811,71.9147816186804,79.4151882953837,15793000000.0,GEN.OQ,2024-03-29
76.5732512557116,71.8868244747151,75.3067881314972,82.3416977730059,,SYY.N,2022-07-02
,,,,24917000000.0,SYY.N,2024-06-29
84.1832846664527,79.0157813967338,86.3202316261668,83.7811393620317,73214000000.0,ABT.N,2023-12-31
62.2247769586207,42.380066654364,76.138852917121,56.7714358980695,,AZO.N,2023-08-26
,,,,17176538000.0,AZO.N,2024-08-31
63.6632999697082,70.5636096809749,64.9809978007858,50.2197662801538,43939700000.0,WEC.N,2023-12-31
24.7941349381588,19.9112459274239,28.557287331303,23.0484657298538,,CRWD.OQ,2023-01-31
,,,,6646520000.0,CRWD.OQ,2024-01-31
74.1875863067841,64.0121683348262,79.9185325393148,80.6781855335258,36771402000.0,ARE.N,2023-12-31
73.24066147657,69.7278310192535,77.5568444679906,69.1970080846142,,RVTY.N,2022-01-02
,,,,13564665000.0,RVTY.N,2023-12-31
71.683240905394,77.7920700701279,71.9681864170806,75.0849788470338,478464000000.0,COF.N,2023-12-31
66.7886817869219,50.6713010681265,60.4625421593722,82.3910960936649,,HOLX.OQ,2023-09-30
,,,,9156000000.0,HOLX.OQ,2024-09-28
45.7571773286852,23.5767298599745,46.5458349139338,73.3561954877863,,DHI.N,2023-09-30
,,,,36104300000.0,DHI.N,2024-09-30
76.6814340493623,62.3822463768116,78.2186882817643,87.9915162700201,,CLX.N,2023-06-30
,,,,5751000000.0,CLX.N,2024-06-30
61.8308974110242,89.1448472049493,73.1947030801711,42.8378026926923,687584000000.0,MET.N,2023-12-31
78.5672664809596,85.9114252318136,83.6096367463943,66.531522222374,52456000000.0,LMT.N,2023-12-31
25.9096953460997,5.23187373453515,39.1771263689422,23.3322971989038,2595460000.0,ROL.N,2023-12-31
75.1463193597155,65.4740774637606,81.1407644245311,79.3187762948917,32294000000.0,NDAQ.OQ,2023-12-31
72.8847666112641,73.8164120137219,66.7659562546149,77.5427300321397,19809216000.0,PSA.N,2023-12-31
78.9501057098113,79.8598005961558,75.019865952418,82.8621913304095,,TSCO.OQ,2022-12-31
,,,,9188151000.0,TSCO.OQ,2023-12-30
53.1361790879688,36.3278456756339,54.9761778289292,62.9406063033823,151713000000.0,DFS.N,2023-12-31
77.2714664798258,55.8411456469709,84.5166509898773,83.3509701621464,46544000000.0,NOC.N,2023-12-31
67.3280238211203,38.6477174849268,75.1097901059358,69.2214884743051,,ADP.OQ,2023-06-30
,,,,54362700000.0,ADP.OQ,2024-06-30
67.4153250420588,60.8133324288616,82.0980743428217,56.0870004280065,,NDSN.OQ,2022-10-31
,,,,6000966000.0,NDSN.OQ,2024-10-31
82.7657887585258,76.8478938858833,79.0484204984205,89.855145372742,14967000000.0,BBY.N,2024-02-03
62.0874872960622,49.5110192837466,65.8014640478825,73.8207782236624,15518000000.0,ITW.N,2023-12-31
73.5521002462607,76.0085562768312,67.2188134971403,79.6935760315661,44266000000.0,OKE.N,2023-12-31
79.2422530710082,71.3910187617084,86.5567699812091,75.21315036841,,KO.N,2022-12-31
,,,,97703000000.0,KO.N,2023-12-31
77.6099571161645,83.5823054523478,79.8415407118479,65.2179907034557,,HON.OQ,2021-12-31
,,,,61525000000.0,HON.OQ,2023-12-31
73.0963254945254,67.3827355868486,87.9202466261138,60.5168256778775,,WAB.N,2022-12-31
,,,,18988000000.0,WAB.N,2023-12-31
57.6966396525324,62.8559860278473,55.7790965192443,64.3941182246725,51615800000.0,AJG.N,2023-12-31
86.9009150831066,92.1666284427114,77.357869687689,92.3989798194395,2411834000000.0,C.N,2023-12-31
73.1605322091787,63.7455379506965,83.0309132955895,69.3670108508539,,HES.N,2022-12-31
,,,,24007000000.0,HES.N,2023-12-31
56.4614808185506,77.5957574864964,57.5799091613733,50.5534041676448,,RJF.N,2023-09-30
,,,,82992000000.0,RJF.N,2024-09-30
